x,y,pass_end_x,pass_end_y,pass_angle,pass_length,pass_technique,pass_type,play_pattern,under_pressure,possession_team_id,shot_statsbomb_xg_y
65.8,59.4,104.2,51.4,-0.20539539,39.224483,Normal,Open Play,Regular Play,True,171,0.07304236
97.6,27.4,106.0,26.0,-0.16514868,8.515867,Normal,Open Play,Regular Play,False,171,0.0667311
89.1,77.0,107.5,32.0,-1.1826507,48.61646,Normal,Open Play,Regular Play,False,172,0.084769584
92.9,43.7,105.7,43.1,-0.046840712,12.8140545,Normal,Open Play,Regular Play,True,171,0.013744674
120.0,80.0,114.1,48.2,-1.7542449,32.342697,Outswinging,Corner,From Corner,False,171,0.10145268
104.7,77.1,109.1,40.7,-1.4505008,36.66497,Normal,Open Play,From Throw In,False,172,0.120135635
120.0,0.1,111.5,39.2,1.784857,40.01325,Inswinging,Corner,From Corner,False,171,0.073485434
106.4,3.7,85.7,48.6,2.0027802,49.441887,Normal,Open Play,From Free Kick,False,172,0.010599383
103.5,58.4,111.1,53.9,-0.5345943,8.832327,Through Ball,Open Play,From Free Kick,False,172,0.22389245
86.6,46.7,93.8,42.2,-0.5585993,8.490583,Normal,Open Play,From Counter,True,189,0.04667507
115.7,23.4,112.2,32.7,1.9307449,9.9368,Normal,Open Play,Regular Play,False,189,0.09706584
85.7,9.2,113.4,36.2,0.7726018,38.681908,Normal,Free Kick,From Free Kick,False,189,0.26761976
115.3,77.2,106.8,39.8,-1.7942729,38.35375,Normal,Free Kick,From Free Kick,False,189,0.029614346
92.0,76.9,109.6,61.4,-0.722039,23.452291,Normal,Open Play,From Free Kick,False,189,0.006356935
70.2,71.1,98.3,20.2,-1.0663707,58.14138,Normal,Free Kick,From Free Kick,False,189,0.0112751005
105.2,27.1,109.8,49.0,1.3637604,22.377892,Normal,Open Play,From Counter,True,904,0.7756208
90.4,15.8,93.6,33.8,1.3948567,18.282232,Normal,Recovery,Regular Play,True,189,0.025635876
104.7,41.0,112.6,51.5,0.92577314,13.140016,Normal,Open Play,From Throw In,False,189,0.093112126
75.6,69.7,105.3,42.3,-0.7451397,40.40854,Normal,Free Kick,From Free Kick,False,189,0.025735471
103.6,44.6,95.8,42.6,-2.89059,8.052329,Normal,Open Play,Regular Play,True,189,0.0463752
74.9,54.5,93.7,41.5,-0.60499126,22.856947,Through Ball,Open Play,From Goal Kick,False,904,0.6025046
110.8,21.3,112.1,49.4,1.5245659,28.130054,Normal,Open Play,Regular Play,False,904,0.1275387
120.0,80.0,109.3,44.2,-1.8612278,37.364822,Outswinging,Corner,From Corner,False,904,0.070582055
67.0,58.8,110.2,51.5,-0.16740008,43.812443,Normal,Free Kick,From Free Kick,False,189,0.08864303
74.3,40.9,105.3,33.0,-0.24952753,31.99078,Through Ball,Open Play,From Free Kick,False,186,0.30563623
111.0,72.3,105.1,40.2,-1.7525681,32.637707,Normal,Open Play,From Throw In,False,180,0.06710411
94.6,19.7,84.3,24.2,2.7296917,11.240107,Normal,Open Play,Regular Play,False,180,0.019485429
81.0,26.2,86.4,50.5,1.3521274,24.89277,Normal,Open Play,From Free Kick,False,186,0.016003823
78.8,4.6,103.0,9.9,0.21560416,24.773575,Normal,Open Play,From Keeper,False,180,0.023599751
95.5,51.1,113.2,51.2,0.0056496575,17.700283,Normal,Open Play,Regular Play,False,186,0.123590104
100.0,6.8,95.5,27.1,1.7889436,20.792788,Normal,Open Play,From Throw In,False,186,0.28468046
80.9,35.7,88.0,29.0,-0.7564208,9.762172,Normal,Open Play,From Throw In,False,180,0.03780129
86.7,18.1,83.5,34.8,1.7601182,17.003822,Normal,Open Play,From Throw In,False,180,0.021550365
94.8,50.9,100.1,42.3,-1.0184928,10.10198,Normal,Open Play,From Throw In,False,180,0.058357093
104.6,25.2,99.9,32.8,2.1246507,8.935883,Normal,Open Play,Regular Play,False,180,0.048787475
84.3,61.1,108.3,32.8,-0.86743164,37.10647,Normal,Open Play,Regular Play,False,180,0.029276852
115.2,27.1,114.0,34.4,1.7337228,7.3979726,Normal,Open Play,Regular Play,False,180,0.1775959
104.5,66.0,91.6,47.5,-2.179706,22.553492,Normal,Open Play,From Throw In,False,872,0.038204268
92.8,22.3,106.6,22.8,0.036216043,13.809055,Normal,Open Play,Regular Play,True,872,0.022424223
80.1,56.2,106.1,53.4,-0.10727885,26.150335,Normal,Open Play,Regular Play,False,185,0.025523987
120.0,80.0,110.1,35.2,-1.7882832,45.880825,Inswinging,Corner,From Corner,False,185,0.03934255
102.1,25.4,113.0,52.4,1.1871011,29.117178,Normal,Open Play,From Free Kick,False,872,0.064518586
83.5,42.1,103.8,26.7,-0.6489956,25.480385,Normal,Open Play,Regular Play,True,185,0.042714808
92.9,62.4,109.9,55.1,-0.4056015,18.501081,Normal,Open Play,From Free Kick,False,185,0.0462849
90.1,10.6,98.2,23.9,1.023769,15.572412,Normal,Open Play,From Throw In,False,185,0.09244605
83.7,50.9,83.5,40.0,-1.5891429,10.9018345,Normal,Open Play,From Free Kick,False,185,0.031730685
92.6,46.8,87.7,36.8,-2.026412,11.135978,Normal,Open Play,Regular Play,True,185,0.030548891
82.9,67.0,81.5,51.4,-1.6603001,15.662695,Normal,Open Play,From Throw In,False,185,0.015255046
86.9,73.5,114.2,42.6,-0.8471751,41.23227,Normal,Free Kick,From Free Kick,False,872,0.34853762
93.2,32.5,89.5,51.5,1.763126,19.35691,Normal,Open Play,From Corner,True,185,0.025448013
73.6,60.8,91.2,64.9,0.22887267,18.071247,Normal,Open Play,From Corner,False,185,0.00905799
87.4,23.7,86.3,40.5,1.6361792,16.835974,Normal,Open Play,From Free Kick,False,185,0.03204218
67.6,64.9,57.2,25.1,-1.8263878,41.13636,Normal,Open Play,Regular Play,False,185,0.0136095965
89.5,27.1,99.5,23.9,-0.30970293,10.499524,Normal,Open Play,From Throw In,True,185,0.047714356
120.0,80.0,112.9,42.7,-1.7588947,37.969727,Outswinging,Corner,From Corner,False,185,0.08769935
107.4,29.6,117.0,48.5,1.1008197,21.198349,Normal,Open Play,Regular Play,False,185,0.32543248
116.7,57.0,106.1,57.0,3.1415927,10.6,Normal,Open Play,Regular Play,True,185,0.035571337
107.2,76.1,109.8,41.2,-1.4964352,34.996716,Normal,Open Play,From Throw In,False,872,0.066923335
116.8,59.4,105.5,35.2,-2.0076497,26.708239,Normal,Open Play,Regular Play,False,872,0.039083824
94.2,56.2,98.7,44.2,-1.2120256,12.816006,Normal,Open Play,Regular Play,False,185,0.051432785
82.8,37.6,89.9,66.0,1.3258177,29.27405,Normal,Open Play,From Goal Kick,True,872,0.02286429
91.2,35.9,85.4,39.3,2.6113768,6.7230945,Normal,Open Play,Regular Play,False,872,0.019632298
97.8,22.3,96.1,27.4,1.8925469,5.375872,Normal,Open Play,From Throw In,False,178,0.026923146
118.1,65.3,110.3,43.2,-1.9100889,23.436083,Normal,Open Play,From Throw In,False,169,0.06935976
99.5,32.8,106.4,31.0,-0.2551824,7.1309185,Normal,Open Play,From Free Kick,True,169,0.04706791
116.3,32.0,112.3,31.3,-2.968347,4.060788,Normal,Open Play,Regular Play,False,169,0.3075409
100.0,42.0,93.9,44.3,2.7810266,6.519202,Normal,Open Play,From Corner,False,169,0.020008316
98.9,31.6,96.6,33.6,2.425849,3.04795,Normal,Open Play,Regular Play,False,169,0.31068543
89.0,54.3,94.6,28.4,-1.357858,26.498491,Normal,Open Play,From Free Kick,False,178,0.052258067
50.5,30.9,57.9,41.8,0.97437286,13.174597,Normal,Open Play,From Counter,False,178,0.017801862
37.4,58.9,93.4,27.8,-0.50694686,64.056305,Normal,Open Play,From Throw In,False,169,0.13051963
100.7,13.0,112.9,43.3,1.1880159,32.663895,Normal,Open Play,From Free Kick,False,169,0.15436192
120.0,80.0,104.6,28.5,-1.8613622,53.75323,Straight,Corner,From Corner,False,169,0.029417418
80.3,15.2,111.5,46.1,0.7805673,43.911842,Normal,Free Kick,From Free Kick,False,178,0.17221938
99.2,7.3,106.3,13.4,0.70978504,9.360556,Normal,Open Play,From Throw In,False,178,0.008613626
99.8,8.2,94.2,12.5,2.4867606,7.0604534,Normal,Open Play,From Throw In,False,178,0.006819696
74.5,34.2,94.9,54.3,0.7779909,28.63861,Normal,Open Play,Regular Play,False,169,0.05097572
78.7,75.8,80.1,63.7,-1.4556061,12.180722,Normal,Open Play,From Counter,False,169,0.060456883
86.1,29.5,96.8,31.2,0.15756157,10.834205,Normal,Open Play,From Throw In,False,178,0.027262544
120.0,80.0,111.7,38.2,-1.7668113,42.616077,Outswinging,Corner,From Corner,False,178,0.12032839
99.8,74.3,104.8,30.7,-1.4566162,43.88576,Normal,Open Play,Regular Play,False,178,0.094502814
120.0,0.1,103.7,44.6,1.9219109,47.39135,Straight,Corner,From Corner,False,178,0.019071063
92.6,55.7,78.8,45.3,-2.4957767,17.280046,Normal,Open Play,Regular Play,False,178,0.0070753866
87.4,69.3,81.1,59.9,-2.1612499,11.315918,Normal,Open Play,From Free Kick,False,178,0.00569322
84.9,32.4,94.9,46.3,0.94715244,17.123375,Normal,Open Play,From Goal Kick,False,169,0.05290317
90.2,32.7,100.8,27.0,-0.4933786,12.035364,Normal,Open Play,Regular Play,False,169,0.16257037
120.0,80.0,112.1,34.4,-1.7423393,46.279263,Inswinging,Corner,From Corner,False,178,0.053134587
91.4,51.6,104.6,48.7,-0.21626125,13.514807,Through Ball,Open Play,From Keeper,False,169,0.14993028
88.6,19.4,92.6,31.4,1.2490457,12.649111,Normal,Open Play,Regular Play,False,169,0.025807776
73.0,7.4,96.0,42.9,0.9959077,42.299526,Through Ball,Open Play,From Free Kick,True,169,0.0440225
115.1,22.3,109.0,42.2,1.8682356,20.813938,Normal,Open Play,Regular Play,False,169,0.16851111
76.6,2.6,101.9,1.2,-0.05527959,25.338705,Normal,Open Play,From Throw In,False,177,0.009423151
96.8,5.9,111.0,40.5,1.1813527,37.400536,Normal,Open Play,From Free Kick,False,177,0.6352161
84.1,19.6,91.7,18.5,-0.14373867,7.6791925,Normal,Open Play,From Free Kick,False,177,0.0202946
113.6,32.0,111.5,33.8,2.4329665,2.7658634,Normal,Recovery,From Free Kick,True,173,0.10125218
120.0,80.0,109.4,44.5,-1.8609605,37.04875,Outswinging,Corner,From Corner,False,173,0.058245778
59.2,63.2,65.1,46.6,-1.2292997,17.617321,Normal,Open Play,Regular Play,True,173,0.02331813
96.6,46.7,89.8,53.0,2.3943439,9.269844,Normal,Open Play,From Free Kick,False,177,0.03374568
103.9,44.0,100.8,37.9,-2.0409799,6.842514,Normal,Open Play,Regular Play,True,177,0.06534327
83.0,40.4,100.0,30.2,-0.5404195,19.825237,Through Ball,Open Play,Regular Play,False,173,0.34499156
90.1,21.1,113.0,41.2,0.7203737,30.469986,Normal,Free Kick,From Free Kick,False,177,0.23973794
91.4,72.2,99.7,21.3,-1.4091542,51.57228,Normal,Open Play,Regular Play,False,173,0.074010454
96.3,28.8,91.2,36.3,2.167973,9.06973,Normal,Open Play,From Throw In,False,173,0.023511846
70.0,14.9,99.3,41.9,0.7445683,39.84332,Normal,Recovery,From Counter,True,173,0.11320544
120.0,80.0,110.2,42.1,-1.8238293,39.14652,Inswinging,Corner,From Corner,False,184,0.05316937
107.2,31.6,103.8,33.6,2.6098685,3.9446166,Normal,Recovery,From Throw In,True,176,0.05721612
92.3,65.0,89.5,52.6,-1.7928783,12.712199,Normal,Open Play,From Throw In,False,176,0.0304333
75.5,56.2,75.5,50.2,-1.5707964,6.0,Normal,Recovery,From Counter,True,184,0.067016564
111.7,64.3,111.6,42.4,-1.5753626,21.900229,Normal,Open Play,From Free Kick,False,176,0.08687655
94.4,8.6,107.4,35.1,1.1147243,29.516945,Normal,Open Play,Regular Play,False,176,0.106608905
97.5,57.1,111.6,29.2,-1.1028569,31.260519,Normal,Open Play,From Counter,False,176,0.17701969
107.2,39.0,117.8,29.0,-0.7562802,14.5725765,Normal,Open Play,From Free Kick,True,176,0.014265283
75.2,30.9,91.0,71.1,1.1963089,43.19352,Normal,Open Play,Regular Play,False,176,0.0074945996
80.7,56.3,107.7,58.1,0.066568166,27.059933,Normal,Open Play,From Throw In,True,176,0.015586976
103.5,58.4,107.9,52.4,-0.93804747,7.44043,Normal,Open Play,From Throw In,False,176,0.0351342
78.3,51.6,111.2,35.1,-0.46486267,36.805706,Normal,Free Kick,From Free Kick,False,176,0.054982923
99.9,20.7,103.8,31.4,1.2212751,11.388591,Normal,Open Play,From Free Kick,True,184,0.041793384
89.8,71.5,113.1,54.1,-0.6414378,29.080061,Normal,Open Play,From Kick Off,False,179,0.049163833
84.0,66.6,108.1,9.2,-1.1732868,62.254078,Normal,Open Play,From Throw In,False,179,0.007137853
120.0,80.0,113.9,40.6,-1.7243991,39.86941,Inswinging,Corner,From Corner,False,174,0.17716625
51.9,39.1,95.8,29.2,-0.22180222,45.002445,Through Ball,Open Play,Regular Play,False,179,0.17728758
120.0,0.1,108.9,36.5,1.8667836,38.05483,Outswinging,Corner,From Corner,False,179,0.04854851
88.9,3.8,88.7,16.6,1.58642,12.801562,Normal,Open Play,Regular Play,False,174,0.008938423
79.7,39.1,68.8,54.6,2.1836839,18.94888,Normal,Open Play,From Throw In,False,179,0.0052911
80.0,53.0,85.1,32.0,-1.3325516,21.610415,Normal,Open Play,Regular Play,False,174,0.023404326
120.0,80.0,110.8,44.3,-1.8230118,36.86638,Outswinging,Corner,From Corner,False,179,0.051767092
103.8,58.4,100.9,45.4,-1.7902796,13.319534,Normal,Open Play,Regular Play,False,179,0.16585635
105.6,50.9,106.1,32.3,-1.5439211,18.60672,Normal,Open Play,Regular Play,False,174,0.17769505
120.0,0.1,113.1,44.2,1.7260005,44.63653,Outswinging,Corner,From Corner,False,174,0.07785193
95.2,62.5,96.1,50.7,-1.4946725,11.834272,Normal,Open Play,Regular Play,False,174,0.03529778
120.0,0.1,109.6,37.5,1.842019,38.81907,Outswinging,Corner,From Corner,False,179,0.048578087
76.9,34.6,84.1,6.5,-1.3199649,29.007757,Normal,Open Play,Regular Play,False,179,0.0063436627
92.6,42.2,90.1,23.3,-1.7023079,19.064627,Normal,Open Play,From Throw In,True,179,0.020780262
114.7,21.0,113.8,37.2,1.6262949,16.224981,Normal,Open Play,Regular Play,False,179,0.4553336
99.0,20.9,112.4,49.8,1.1366346,31.855455,Normal,Open Play,From Corner,False,174,0.032601994
89.3,34.5,98.4,28.6,-0.5752156,10.845276,Normal,Open Play,From Free Kick,False,179,0.059376255
102.5,65.7,112.5,33.9,-1.2661219,33.335266,Normal,Open Play,From Free Kick,False,179,0.13818648
63.8,60.4,91.2,56.6,-0.1378071,27.662249,Normal,Open Play,From Kick Off,False,174,0.051485825
85.0,65.0,89.9,54.2,-1.1448667,11.859595,Normal,Open Play,From Throw In,True,173,0.0077197826
120.0,80.0,110.2,37.5,-1.7974234,43.61525,Outswinging,Corner,From Corner,False,173,0.049158297
67.4,43.3,106.0,37.2,-0.15673491,39.07902,Normal,Free Kick,From Free Kick,False,872,0.04897753
116.7,24.2,110.0,31.1,2.3414896,9.617692,Normal,Open Play,From Counter,False,173,0.14283818
93.3,17.1,87.6,26.2,2.1303828,10.737783,Normal,Open Play,From Throw In,True,173,0.022957569
120.0,80.0,110.1,38.0,-1.8022851,43.151012,Outswinging,Corner,From Corner,False,173,0.0477783
98.2,12.0,95.2,20.9,1.8959138,9.392018,Normal,Open Play,From Throw In,False,173,0.038578685
92.1,52.5,99.5,41.0,-0.9990195,13.67516,Normal,Open Play,From Keeper,True,173,0.042991918
104.3,29.8,105.7,41.9,1.4556061,12.180722,Normal,Open Play,From Free Kick,True,872,0.11381994
120.0,80.0,110.8,39.8,-1.7957777,41.2393,Outswinging,Corner,From Corner,False,872,0.066247456
106.1,38.2,109.7,32.2,-1.0303768,6.9971423,Normal,Open Play,From Free Kick,True,173,0.07271766
113.4,58.5,108.7,45.6,-1.9201896,13.72953,Normal,Open Play,From Free Kick,False,173,0.05463525
98.6,30.8,110.2,29.3,-0.12859675,11.696581,Normal,Open Play,From Kick Off,True,173,0.14452036
120.0,80.0,111.6,47.7,-1.8252224,33.37439,Outswinging,Corner,From Corner,False,173,0.049197115
74.8,59.5,110.9,37.3,-0.5513458,42.37983,Normal,Free Kick,From Free Kick,False,173,0.05690401
110.4,38.8,106.1,38.6,-3.0951145,4.304649,Normal,Open Play,From Free Kick,True,173,0.07682596
120.0,0.1,113.0,15.3,2.0023694,16.734396,Normal,Corner,From Corner,False,173,0.043610383
106.1,11.0,109.3,40.4,1.4623796,29.573637,Normal,Open Play,From Corner,False,173,0.05401321
87.3,31.8,95.7,47.4,1.076855,17.717787,Normal,Open Play,From Free Kick,False,176,0.04485821
120.0,80.0,108.5,34.5,-1.818359,46.9308,Outswinging,Corner,From Corner,False,176,0.029899256
111.8,71.1,112.2,35.2,-1.5596547,35.90223,Normal,Free Kick,From Free Kick,False,176,0.062225744
103.3,9.5,92.8,42.1,1.8823903,34.249233,Normal,Open Play,From Throw In,False,176,0.041969284
87.9,70.2,110.9,31.6,-1.0334302,44.93284,Normal,Free Kick,From Free Kick,False,176,0.03512447
62.9,68.2,112.3,51.4,-0.3278111,52.17854,Through Ball,Open Play,From Free Kick,False,176,0.07681921
63.8,28.4,83.7,38.6,0.47364727,22.361797,Normal,Open Play,Regular Play,False,186,0.15092504
80.2,76.3,103.9,42.0,-0.96616185,41.691486,Normal,Open Play,From Free Kick,False,186,0.031559676
120.0,80.0,110.4,42.3,-1.820139,38.903084,Outswinging,Corner,From Corner,False,176,0.05622105
89.5,39.1,109.8,29.5,-0.44173875,22.455511,Normal,Open Play,Regular Play,False,186,0.09216258
82.5,48.3,80.7,31.6,-1.6781663,16.796726,Normal,Open Play,Regular Play,True,186,0.027334653
90.0,54.5,110.0,31.7,-0.85072565,30.328865,Through Ball,Open Play,From Counter,False,186,0.14337657
116.6,59.3,110.0,45.4,-2.014098,15.387333,Normal,Open Play,Regular Play,False,186,0.123846956
109.3,61.3,105.7,41.2,-1.7480217,20.419844,Normal,Open Play,From Goal Kick,False,176,0.1603836
94.4,73.4,111.8,41.9,-1.066127,35.986248,Normal,Free Kick,From Free Kick,False,176,0.11287541
64.2,61.5,76.6,33.7,-1.1512377,30.440105,Normal,Open Play,From Free Kick,False,186,0.033501636
111.1,23.3,111.9,41.3,1.5263811,18.017769,Normal,Recovery,From Free Kick,True,184,0.088833936
97.9,42.6,110.5,62.8,1.0130875,23.807562,Normal,Open Play,Regular Play,False,184,0.012277085
85.6,27.7,104.0,45.8,0.7771792,25.810268,Through Ball,Recovery,From Kick Off,True,180,0.3332717
112.2,20.7,107.0,35.6,1.906574,15.781318,Normal,Open Play,Regular Play,True,180,0.11661858
104.9,7.4,112.0,7.5,0.014083575,7.100704,Normal,Open Play,From Corner,False,180,0.0145691335
89.6,29.5,89.0,58.4,1.5915546,28.906227,Normal,Open Play,Regular Play,True,180,0.04921466
73.7,12.7,85.6,14.8,0.1746722,12.083874,Normal,Open Play,From Free Kick,False,180,0.01607993
108.5,22.1,114.0,41.2,1.2904234,19.876116,Normal,Open Play,Regular Play,False,180,0.3919475
105.3,3.6,110.8,38.0,1.4122545,34.836906,Normal,Free Kick,From Free Kick,False,184,0.062497176
92.7,57.9,94.3,49.1,-1.3909428,8.944272,Normal,Open Play,Regular Play,False,180,0.03331144
120.0,0.1,112.1,37.6,1.7784269,38.3231,Outswinging,Corner,From Corner,False,184,0.08488126
90.1,40.6,98.4,23.8,-1.1119219,18.738462,Normal,Open Play,From Goal Kick,False,180,0.015327663
95.7,59.8,94.7,50.8,-1.6814536,9.055386,Normal,Open Play,From Free Kick,False,180,0.023357594
77.9,30.1,109.5,46.9,0.4886424,35.788265,Normal,Free Kick,From Free Kick,False,180,0.04291605
50.0,69.3,70.8,18.7,-1.1807858,54.708317,Normal,Open Play,Regular Play,False,180,0.006739318
84.2,47.4,85.8,36.0,-1.4313563,11.511733,Normal,Open Play,Regular Play,True,180,0.014219471
52.9,77.7,91.4,67.5,-0.25898504,39.828255,Normal,Open Play,From Counter,False,184,0.04101968
58.7,40.7,95.7,40.6,-0.002702696,37.000134,Normal,Interception,From Counter,True,177,0.06574965
93.9,53.6,88.7,25.5,-1.7537796,28.57709,Normal,Open Play,From Throw In,False,174,0.02675806
120.0,80.0,108.5,45.3,-1.8908168,36.555984,Outswinging,Corner,From Corner,False,177,0.06683344
106.8,3.8,117.1,49.9,1.3509793,47.236637,Normal,Open Play,From Free Kick,False,174,0.05536972
104.6,21.3,91.4,40.4,2.1755238,23.217451,Normal,Open Play,Regular Play,False,177,0.02571658
120.0,80.0,110.7,46.7,-1.8431365,34.57427,Outswinging,Corner,From Corner,False,177,0.043057673
56.3,4.1,70.8,3.1,-0.06885649,14.534442,Normal,Open Play,Regular Play,False,174,0.055726938
65.0,43.2,86.6,70.3,0.897858,34.655014,Normal,Open Play,Regular Play,False,177,0.08177849
120.0,80.0,113.2,41.2,-1.744292,39.39137,Outswinging,Corner,From Corner,False,177,0.105017014
98.0,3.4,97.8,17.1,1.5853938,13.70146,Normal,Open Play,From Corner,False,174,0.016467031
120.0,80.0,113.7,36.0,-1.7130115,44.448734,Inswinging,Corner,From Corner,False,174,0.11300618
61.4,54.9,79.0,41.4,-0.65432125,22.1813,Normal,Open Play,Regular Play,False,177,0.23784247
51.8,38.9,61.9,50.8,0.8670345,15.608331,Normal,Open Play,From Counter,False,177,0.045797784
67.7,43.1,90.5,41.6,-0.0656948,22.849289,Normal,Recovery,From Counter,False,177,0.22924855
95.0,25.2,105.5,24.5,-0.066568166,10.523308,Normal,Open Play,Regular Play,True,177,0.31873417
66.4,75.4,88.0,68.4,-0.3133942,22.705946,Normal,Open Play,Regular Play,False,177,0.2135295
104.0,17.7,102.1,33.1,1.6935526,15.516766,Normal,Open Play,Regular Play,False,177,0.05406373
113.0,19.6,114.9,34.6,1.4448006,15.119855,Normal,Open Play,From Throw In,False,171,0.20410937
77.9,62.4,94.6,75.3,0.6577182,21.102133,Normal,Open Play,Regular Play,False,171,0.040761277
120.0,0.1,110.9,41.6,1.786657,42.485996,Outswinging,Corner,From Corner,False,171,0.06738162
67.9,73.8,70.7,55.2,-1.4213806,18.809572,Normal,Open Play,Regular Play,False,179,0.0062295026
111.5,11.4,113.7,38.1,1.488585,26.790483,Normal,Open Play,From Corner,False,179,0.35324964
107.1,69.2,109.1,41.9,-1.497667,27.373161,Normal,Open Play,From Throw In,False,179,0.112480685
93.2,25.6,108.1,23.8,-0.120222785,15.008331,Normal,Open Play,Regular Play,False,171,0.051273946
69.9,30.6,79.9,72.3,1.3354328,42.882282,Normal,Open Play,From Goal Kick,False,179,0.008002313
115.1,26.4,110.1,38.4,1.9655875,13.0,Normal,Open Play,From Throw In,False,179,0.14368019
97.8,7.7,116.3,22.7,0.6812982,23.81701,Normal,Open Play,From Free Kick,False,179,0.024768438
120.0,0.1,109.5,40.0,1.82812,41.258453,Outswinging,Corner,From Corner,False,179,0.06523765
91.6,35.7,111.9,29.0,-0.318792,21.37709,Normal,Open Play,From Kick Off,True,171,0.06417712
120.0,0.1,112.7,39.4,1.7544538,39.97224,Inswinging,Corner,From Corner,False,179,0.09182712
92.2,51.7,92.4,46.6,-1.5316007,5.10392,Normal,Open Play,From Free Kick,False,179,0.02563114
